lamb flux f_syn wei
5515.0 0.66531 0.69291 23.828
5516.0 0.65523 0.69371 18.956
5517.0 0.64041 0.69613 23.97
5518.0 0.6521 0.69988 27.677
5519.0 0.66764 0.70427 26.939
5520.0 0.67976 0.70842 22.472
5521.0 0.71253 0.71157 19.959
5522.0 0.67507 0.71333 23.243
5523.0 0.69639 0.71343 24.101
5524.0 0.71741 0.71194 21.436
5525.0 0.67586 0.70887 18.291
5526.0 0.67268 0.70435 19.702
5527.0 0.7064 0.69867 22.658
5528.0 0.68077 0.69286 23.773
5529.0 0.63253 0.68836 21.829
5530.0 0.67128 0.68647 17.358
5531.0 0.6686 0.68771 21.893
5532.0 0.65986 0.69089 25.837
5533.0 0.66195 0.69427 25.591
5534.0 0.6754 0.69626 21.718
5535.0 0.66892 0.69645 21.279
5536.0 0.70787 0.69583 23.496
5537.0 0.70418 0.6957 23.931
5538.0 0.68367 0.69689 20.867
5539.0 0.68352 0.69919 17.012
5540.0 0.6866 0.70201 19.602
5541.0 0.70803 0.70459 23.006
5542.0 0.69307 0.70621 23.515
5543.0 0.66129 0.70656 20.594
5544.0 0.68722 0.70575 17.15
5545.0 0.67528 0.70425 21.597
5546.0 0.66126 0.70309 25.969
5547.0 0.66185 0.70303 25.708
5548.0 0.67857 0.70434 20.742
5549.0 0.66924 0.70669 21.165
5550.0 0.64862 0.70926 25.572
5551.0 0.6832 0.7114 25.783
5552.0 0.73031 0.71257 21.534
5553.0 0.71828 0.71248 16.869
5554.0 0.71306 0.71135 20.213
5555.0 0.69322 0.70972 24.19
5556.0 0.6875 0.70832 24.324
5557.0 0.70161 0.70759 20.882
5558.0 0.7115 0.70754 18.771
5559.0 0.68555 0.70788 23.195
5560.0 0.68663 0.70798 25.266
5561.0 0.69471 0.70749 23.056
5562.0 0.68332 0.70618 19.071
5563.0 0.66135 0.70414 21.178
5564.0 0.67937 0.70181 23.652
5565.0 0.67779 0.69953 23.767
5566.0 0.66466 0.69761 21.073
5567.0 0.70656 0.69613 17.929
5568.0 0.69584 0.69484 22.337
5569.0 0.66098 0.69363 25.61
5570.0 0.63281 0.6925 24.488
5571.0 0.6349 0.69145 20.301
5572.0 0.66094 0.69057 20.15
5573.0 0.68488 0.68993 22.584
5574.0 0.69642 0.6897 22.93
5575.0 0.69903 0.69011 20.192
5576.0 0.70549 0.69107 17.458
5577.0 0.7295 0.69243 20.52
5578.0 0.72416 0.69409 22.929
5579.0 0.69491 0.69586 21.88
5580.0 0.66279 0.69769 19.653
5581.0 0.72425 0.69939 19.376
5582.0 0.62486 0.70063 25.045
5583.0 0.62874 0.70105 25.377
5584.0 0.69907 0.70035 20.616
5585.0 0.64098 0.69821 18.313
5586.0 0.67869 0.6941 22.524
5587.0 0.68979 0.68782 24.89
5588.0 0.68438 0.68036 23.076
5589.0 0.67592 0.67321 18.995
5590.0 0.68401 0.66811 19.917
5591.0 0.66695 0.66622 24.734
5592.0 0.65746 0.66711 25.387
5593.0 0.66553 0.66981 21.341
5594.0 0.69331 0.67324 17.102
5595.0 0.68687 0.67705 21.29
5596.0 0.69974 0.68096 23.521
5597.0 0.68935 0.68462 21.811
5598.0 0.63709 0.68726 18.484
5599.0 0.67184 0.68814 18.988
5600.0 0.7208 0.68734 22.251
5601.0 0.71625 0.68527 22.872
5602.0 0.67651 0.68286 20.343
5603.0 0.69117 0.68156 17.671
5604.0 0.7058 0.68226 21.692
5605.0 0.70721 0.68542 24.892
5606.0 0.71478 0.69082 23.697
5607.0 0.74313 0.69717 18.971
5608.0 0.73949 0.70301 21.641
5609.0 0.69252 0.70735 25.444
5610.0 0.66928 0.70987 25.206
5611.0 0.67801 0.71095 21.168
5612.0 0.66342 0.71075 19.657
5613.0 0.68893 0.70896 24.047
5614.0 0.71502 0.70498 25.483
5615.0 0.70322 0.69886 22.406
5616.0 0.61756 0.69158 18.631
5617.0 0.60971 0.68548 22.13
5618.0 0.63035 0.68248 25.354
5619.0 0.66951 0.68291 24.195
5620.0 0.71244 0.68605 19.706
5621.0 0.71733 0.69003 20.147
5622.0 0.70043 0.69317 25.277
5623.0 0.68721 0.69455 27.044
5624.0 0.68511 0.6939 24.19
5625.0 0.69769 0.6918 19.824
5626.0 0.71381 0.6895 24.232
5627.0 0.69672 0.6883 27.367
5628.0 0.69275 0.68914 25.598
5629.0 0.73243 0.69172 20.862
5630.0 0.71438 0.69507 24.113
5631.0 0.67336 0.69802 29.085
5632.0 0.64978 0.69958 29.214
5633.0 0.6642 0.69949 24.707
5634.0 0.73457 0.69808 21.988
5635.0 0.72278 0.69611 26.634
5636.0 0.70934 0.69408 25.538
5637.0 0.69259 0.69226 19.16
5638.0 0.65525 0.69072 10.883
5639.0 0.60088 0.68933 9.355
5640.0 0.61948 0.68804 11.6
5641.0 0.64429 0.68699 12.757
5642.0 0.63428 0.6865 16.598
5643.0 0.63859 0.68671 17.946
5644.0 0.61859 0.68748 15.281
5645.0 0.58625 0.68867 13.88
5646.0 0.56212 0.69003 11.412
5647.0 0.59409 0.69122 13.652
5648.0 0.66558 0.69212 21.189
5649.0 0.69286 0.69265 25.032
5650.0 0.67838 0.69276 23.763
5651.0 0.64101 0.69266 23.954
5652.0 0.66659 0.69245 28.019
5653.0 0.69979 0.69205 31.465
5654.0 0.718 0.69121 29.215
5655.0 0.70798 0.68937 23.414
5656.0 0.6901 0.68622 26.08
5657.0 0.67865 0.68172 32.487
5658.0 0.66912 0.67631 33.347
5659.0 0.66528 0.6713 28.688
5660.0 0.68426 0.66801 26.441
5661.0 0.66889 0.667 32.408
5662.0 0.65226 0.66814 33.97
5663.0 0.64814 0.67064 29.146
5664.0 0.67056 0.67367 23.566
5665.0 0.65464 0.67686 30.478
5666.0 0.65992 0.67976 31.598
5667.0 0.66875 0.68187 27.144
5668.0 0.66429 0.68305 21.309
5669.0 0.64853 0.68339 24.933
5670.0 0.64892 0.68354 31.976
5671.0 0.65268 0.6843 32.737
5672.0 0.65353 0.68598 26.923
5673.0 0.6504 0.68825 27.388
5674.0 0.63834 0.69059 34.029
5675.0 0.67627 0.69245 34.506
5676.0 0.73688 0.69355 28.362
5677.0 0.71955 0.694 25.673
5678.0 0.71925 0.69387 30.082
5679.0 0.70194 0.69316 30.738
5680.0 0.68657 0.69184 25.811
5681.0 0.70231 0.68975 20.931
5682.0 0.69038 0.68688 28.173
5683.0 0.68669 0.68354 33.508
5684.0 0.69107 0.68029 32.188
5685.0 0.70259 0.67785 26.003
5686.0 0.71521 0.67654 28.178
5687.0 0.72782 0.6761 31.936
5688.0 0.72653 0.67617 30.686
5689.0 0.71166 0.6765 26.01
5690.0 0.71621 0.67717 27.226
5691.0 0.73983 0.67855 31.747
5692.0 0.73903 0.68069 32.001
5693.0 0.71624 0.68339 27.211
5694.0 0.70795 0.68622 25.222
5695.0 0.70479 0.68871 31.904
5696.0 0.73261 0.69046 33.85
5697.0 0.76839 0.69121 29.078
5698.0 0.77003 0.69066 23.819
5699.0 0.75648 0.68868 28.456
5700.0 0.73398 0.68557 31.409
5701.0 0.71507 0.68183 28.606
5702.0 0.71216 0.67826 24.222
5703.0 0.72558 0.67554 29.864
5704.0 0.72084 0.67393 34.452
5705.0 0.71505 0.67309 32.274
5706.0 0.71538 0.67221 25.638
5707.0 0.68429 0.67066 29.957
5708.0 0.67453 0.66806 35.648
5709.0 0.67214 0.6646 34.683
5710.0 0.66595 0.66109 28.252
5711.0 0.62939 0.65859 30.126
5712.0 0.6411 0.65799 36.173
5713.0 0.67508 0.65985 36.07
5714.0 0.7123 0.66391 29.447
5715.0 0.71655 0.66926 27.221
5716.0 0.69675 0.67473 33.502
5717.0 0.67144 0.67941 35.692
5718.0 0.65624 0.68297 31.402
5719.0 0.67652 0.68554 25.96
5720.0 0.69624 0.68758 31.799
5721.0 0.67226 0.68939 34.459
5722.0 0.65347 0.69097 30.369
5723.0 0.71001 0.69223 23.698
5724.0 0.71308 0.69294 30.09
5725.0 0.70792 0.69293 34.273
5726.0 0.71091 0.69209 31.631
5727.0 0.73497 0.69054 25.306
5728.0 0.71654 0.68875 30.909
5729.0 0.71213 0.68725 35.78
5730.0 0.72522 0.68638 33.341
5731.0 0.75339 0.68606 26.169
5732.0 0.7372 0.68603 31.643
5733.0 0.69908 0.68627 37.577
5734.0 0.6735 0.6868 36.048
5735.0 0.67892 0.68769 29.09
5736.0 0.72315 0.68881 28.891
5737.0 0.73678 0.68979 34.368
5738.0 0.72793 0.69035 34.127
5739.0 0.70141 0.69041 29.307
5740.0 0.66618 0.69018 31.058
5741.0 0.65189 0.68985 35.9
5742.0 0.65458 0.68945 34.535
5743.0 0.6676 0.68906 27.018
5744.0 0.67111 0.68875 27.301
5745.0 0.65901 0.68854 35.736
5746.0 0.66708 0.6883 37.533
5747.0 0.68237 0.68779 31.718
5748.0 0.65219 0.68694 28.973
5749.0 0.6739 0.68596 35.751
5750.0 0.69466 0.68517 37.447
5751.0 0.70414 0.68448 31.956
5752.0 0.69601 0.6834 29.126
5753.0 0.71511 0.68163 35.816
5754.0 0.72245 0.67934 37.194
5755.0 0.72497 0.67747 30.997
5756.0 0.74075 0.67709 26.481
5757.0 0.73004 0.67861 33.514
5758.0 0.71389 0.68141 36.59
5759.0 0.69769 0.6842 32.276
5760.0 0.68723 0.68571 27.027
5761.0 0.6483 0.68544 34.93
5762.0 0.6461 0.68373 38.842
5763.0 0.65765 0.68171 34.706
5764.0 0.65277 0.68062 28.169
5765.0 0.6443 0.6811 35.745
5766.0 0.65604 0.68304 39.431
5767.0 0.67536 0.68567 34.824
5768.0 0.68878 0.68805 26.977
5769.0 0.69733 0.68957 33.967
5770.0 0.68637 0.69003 38.671
5771.0 0.65889 0.68951 35.629
5772.0 0.61952 0.68827 30.108
5773.0 0.66049 0.6865 35.638
5774.0 0.6453 0.68446 40.916
5775.0 0.63971 0.68244 37.477
5776.0 0.69505 0.68067 27.979
5777.0 0.68768 0.67916 34.818
5778.0 0.68527 0.67743 40.027
5779.0 0.68055 0.67472 36.928
5780.0 0.66848 0.67072 30.104
5781.0 0.66478 0.66585 36.055
5782.0 0.64674 0.66122 41.887
5783.0 0.63959 0.65809 38.747
5784.0 0.65961 0.6571 29.96
5785.0 0.65975 0.65803 36.108
5786.0 0.64335 0.66028 41.421
5787.0 0.62869 0.66324 38.05
5788.0 0.6283 0.66649 30.008
5789.0 0.6364 0.66952 35.381
5790.0 0.65696 0.67193 40.105
5791.0 0.66413 0.67353 36.734
5792.0 0.6437 0.67442 29.745
5793.0 0.66806 0.67505 34.311
5794.0 0.66289 0.67586 39.282
5795.0 0.65158 0.67689 36.022
5796.0 0.65075 0.67784 28.32
5797.0 0.67278 0.67829 33.299
5798.0 0.67688 0.67816 38.1
5799.0 0.65959 0.67795 35.138
5800.0 0.62201 0.67816 29.012
5801.0 0.65778 0.6789 34.017
5802.0 0.68451 0.67998 38.625
5803.0 0.6858 0.68098 35.325
5804.0 0.65154 0.68138 28.928
5805.0 0.66312 0.68106 34.728
5806.0 0.69042 0.68043 38.261
5807.0 0.69134 0.67988 33.957
5808.0 0.63357 0.67963 27.532
5809.0 0.63437 0.67974 33.529
5810.0 0.64011 0.68014 38.05
5811.0 0.64478 0.68063 34.509
5812.0 0.64362 0.68105 27.881
5813.0 0.69802 0.6813 34.039
5814.0 0.70664 0.68135 38.766
5815.0 0.69505 0.68114 35.332
5816.0 0.68859 0.68078 28.522
5817.0 0.69724 0.68061 35.581
5818.0 0.69545 0.68111 39.183
5819.0 0.68848 0.68235 34.28
5820.0 0.68254 0.68409 27.011
5821.0 0.66513 0.68588 33.963
5822.0 0.66962 0.68732 37.292
5823.0 0.69264 0.68816 32.624
5824.0 0.72948 0.68849 27.475
5825.0 0.72259 0.68852 35.155
5826.0 0.72531 0.68837 37.644
5827.0 0.73175 0.68808 31.958
5828.0 0.72755 0.68755 27.785
5829.0 0.68069 0.68675 37.318
5830.0 0.66648 0.68583 40.302
5831.0 0.67419 0.68511 34.443
5832.0 0.67033 0.68486 32.687
5833.0 0.69182 0.68495 36.06
5834.0 0.69428 0.68501 32.813
5835.0 0.68568 0.68488 23.264
5836.0 0.70088 0.68463 21.648
5837.0 0.69919 0.68443 34.784
5838.0 0.68002 0.68446 40.369
5839.0 0.65594 0.68476 34.54
5840.0 0.67127 0.68524 33.684
5841.0 0.68443 0.68575 40.944
5842.0 0.67547 0.68611 41.135
5843.0 0.65342 0.6862 34.838
5844.0 0.6861 0.6859 35.324
5845.0 0.68509 0.68505 42.573
5846.0 0.68829 0.68357 40.96
5847.0 0.70354 0.68168 31.978
5848.0 0.69261 0.67977 35.528
5849.0 0.67447 0.67815 43.225
5850.0 0.65824 0.67685 41.653
5851.0 0.65021 0.6757 33.852
5852.0 0.67456 0.67423 37.832
5853.0 0.66776 0.67212 44.171
5854.0 0.65736 0.66948 40.834
5855.0 0.66096 0.66682 32.454
5856.0 0.65704 0.66436 41.387
5857.0 0.64242 0.662 47.19
5858.0 0.63782 0.65982 42.235
5859.0 0.66425 0.65831 33.261
5860.0 0.67422 0.65796 41.707
5861.0 0.6488 0.65896 46.754
5862.0 0.61688 0.66123 41.854
5863.0 0.6211 0.66412 35.289
5864.0 0.64066 0.66684 42.173
5865.0 0.64647 0.66879 44.59
5866.0 0.64293 0.66962 0.0
5867.0 0.64422 0.66961 0.0
5868.0 0.63341 0.66933 0.0
5869.0 0.64342 0.66928 0.0
5870.0 0.67343 0.66974 0.0
5871.0 0.70357 0.67038 0.0
5872.0 0.72771 0.67034 0.0
5873.0 0.73088 0.66882 0.0
5874.0 0.72108 0.66553 0.0
5875.0 0.77757 0.66098 0.0
5876.0 0.81934 0.65635 0.0
5877.0 0.82213 0.6531 0.0
5878.0 0.77867 0.65212 0.0
5879.0 0.77159 0.65324 0.0
5880.0 0.77912 0.65559 0.0
5881.0 0.77302 0.6581 0.0
5882.0 0.73107 0.65971 0.0
5883.0 0.71677 0.65989 0.0
5884.0 0.7179 0.65858 0.0
5885.0 0.71345 0.65589 0.0
5886.0 0.6745 0.65163 0.0
5887.0 0.63262 0.64463 0.0
5888.0 0.58986 0.63325 0.0
5889.0 0.55381 0.61712 0.0
5890.0 0.54268 0.59858 0.0
5891.0 0.54402 0.58266 0.0
5892.0 0.56104 0.57353 0.0
5893.0 0.59096 0.57172 0.0
5894.0 0.61892 0.57415 0.0
5895.0 0.61643 0.57673 0.0
5896.0 0.60302 0.57715 0.0
5897.0 0.58788 0.57711 0.0
5898.0 0.59683 0.58019 0.0
5899.0 0.61155 0.58824 0.0
5900.0 0.63282 0.60058 0.0
5901.0 0.66163 0.61481 0.0
5902.0 0.69477 0.62823 0.0
5903.0 0.70674 0.63886 0.0
5904.0 0.70436 0.64641 0.0
5905.0 0.69486 0.65149 0.0
5906.0 0.69594 0.65468 0.0
5907.0 0.70548 0.65655 0.0
5908.0 0.71262 0.65775 0.0
5909.0 0.68889 0.65866 0.0
5910.0 0.68308 0.65935 0.0
5911.0 0.68891 0.65969 0.0
5912.0 0.70016 0.65944 0.0
5913.0 0.68771 0.65828 0.0
5914.0 0.675 0.65617 0.0
5915.0 0.66589 0.6536 0.0
5916.0 0.66236 0.65131 0.0
5917.0 0.66206 0.64996 38.619
5918.0 0.6665 0.64998 43.274
5919.0 0.67323 0.6514 37.549
5920.0 0.68014 0.65355 29.957
5921.0 0.68705 0.6557 36.754
5922.0 0.68348 0.6573 38.908
5923.0 0.67181 0.65824 32.53
5924.0 0.65721 0.65865 31.531
5925.0 0.65246 0.659 40.394
5926.0 0.66163 0.65946 40.571
5927.0 0.68203 0.65988 31.991
5928.0 0.6954 0.65987 33.191
5929.0 0.69715 0.65912 39.339
5930.0 0.69528 0.6578 36.744
5931.0 0.69347 0.65646 29.342
5932.0 0.69945 0.65561 35.656
5933.0 0.70773 0.65539 39.82
5934.0 0.70536 0.65553 34.674
5935.0 0.67652 0.65573 30.263
5936.0 0.65618 0.65601 39.928
5937.0 0.64611 0.6565 42.365
5938.0 0.64369 0.65722 35.003
5939.0 0.64281 0.65791 33.453
5940.0 0.67504 0.65814 39.965
5941.0 0.68266 0.65761 39.048
5942.0 0.65897 0.65652 32.044
5943.0 0.66375 0.6553 35.949
5944.0 0.64409 0.65447 43.139
5945.0 0.62373 0.65415 40.061
5946.0 0.61739 0.65415 31.671
5947.0 0.67348 0.65401 37.249
5948.0 0.6909 0.65336 40.448
5949.0 0.6847 0.65231 34.56
5950.0 0.67616 0.65131 32.161
5951.0 0.67226 0.65077 40.722
5952.0 0.67625 0.65072 41.498
5953.0 0.6831 0.65091 33.802
5954.0 0.66725 0.6511 36.708
5955.0 0.6408 0.65106 44.258
5956.0 0.63012 0.65049 41.209
5957.0 0.64699 0.64957 30.956
5958.0 0.66536 0.64883 37.371
5959.0 0.66539 0.64882 42.46
5960.0 0.66281 0.64985 37.458
5961.0 0.67655 0.65181 32.174
5962.0 0.65648 0.65417 41.199
5963.0 0.65362 0.65629 42.794
5964.0 0.66251 0.65763 35.047
5965.0 0.64692 0.65795 37.919
5966.0 0.6645 0.6575 44.012
5967.0 0.67659 0.6567 40.035
5968.0 0.6717 0.656 28.716
5969.0 0.69625 0.65573 30.029
5970.0 0.68481 0.65604 33.586
5971.0 0.66627 0.65682 29.413
5972.0 0.67078 0.65769 26.811
5973.0 0.67291 0.65822 36.573
5974.0 0.66075 0.658 39.361
5975.0 0.6329 0.65678 33.555
5976.0 0.58549 0.65467 35.172
5977.0 0.59627 0.65214 43.194
5978.0 0.62012 0.64991 41.505
5979.0 0.63942 0.64862 34.091
5980.0 0.6029 0.64852 44.6
5981.0 0.62781 0.64921 48.826
5982.0 0.65986 0.64991 40.627
5983.0 0.63663 0.64983 33.768
5984.0 0.67961 0.64874 39.652
5985.0 0.69795 0.64708 41.095
5986.0 0.69025 0.64571 35.592
5987.0 0.6839 0.64527 38.499
5988.0 0.65665 0.64583 46.888
5989.0 0.65253 0.64706 42.826
5990.0 0.68961 0.64831 29.028
5991.0 0.66976 0.64916 35.107
5992.0 0.68202 0.64961 38.516
5993.0 0.6981 0.65014 32.682
5994.0 0.67567 0.65107 31.994
5995.0 0.65453 0.6522 42.103
5996.0 0.6469 0.65309 43.138
5997.0 0.65273 0.65341 34.894
5998.0 0.66207 0.65314 37.739
5999.0 0.67914 0.65251 44.4
6000.0 0.69059 0.65183 40.317
6001.0 0.68742 0.65121 32.941
6002.0 0.65262 0.65048 45.215
6003.0 0.63421 0.64945 50.641
6004.0 0.62772 0.64816 44.604
6005.0 0.62287 0.64674 43.695
6006.0 0.62313 0.6452 53.81
6007.0 0.62511 0.64348 51.44
6008.0 0.62586 0.64171 39.054
6009.0 0.59847 0.64033 45.288
6010.0 0.60147 0.63981 50.383
6011.0 0.62615 0.64033 42.891
6012.0 0.66851 0.64146 36.523
6013.0 0.62474 0.64262 50.155
6014.0 0.62359 0.64342 50.923
6015.0 0.65708 0.64378 38.161
6016.0 0.63314 0.64382 41.214
6017.0 0.61959 0.64375 50.935
6018.0 0.62068 0.6436 47.325
6019.0 0.64055 0.64325 34.536
6020.0 0.65884 0.64253 41.198
6021.0 0.65665 0.64145 45.334
6022.0 0.63888 0.64037 40.031
6023.0 0.61312 0.63971 44.537
6024.0 0.63634 0.6397 54.116
6025.0 0.63639 0.64047 51.925
6026.0 0.59789 0.64203 41.752
6027.0 0.6028 0.64403 49.971
6028.0 0.63131 0.64613 53.383
6029.0 0.65696 0.64823 42.38
6030.0 0.64544 0.6502 28.787
6031.0 0.63235 0.65191 29.064
6032.0 0.62623 0.65334 27.292
6033.0 0.63181 0.65451 20.952
6034.0 0.67306 0.65537 30.893
6035.0 0.66503 0.65591 42.302
6036.0 0.6522 0.65611 43.499
6037.0 0.66645 0.65597 34.308
6038.0 0.64561 0.65549 42.217
6039.0 0.6336 0.6547 44.327
6040.0 0.63201 0.65363 37.419
6041.0 0.63942 0.65241 44.828
6042.0 0.62976 0.65128 58.287
6043.0 0.62218 0.65052 56.456
6044.0 0.626 0.65036 43.514
6045.0 0.63381 0.65084 55.687
6046.0 0.63727 0.65175 59.623
6047.0 0.64136 0.65279 48.99
6048.0 0.65897 0.65374 48.073
6049.0 0.65004 0.65432 59.196
6050.0 0.63034 0.65438 55.979
6051.0 0.60638 0.65416 43.001
6052.0 0.65754 0.65383 48.999
6053.0 0.64776 0.6533 55.259
6054.0 0.62405 0.65243 48.733
6055.0 0.66636 0.65126 45.169
6056.0 0.63927 0.64993 59.193
6057.0 0.62427 0.64875 57.446
6058.0 0.63894 0.64809 41.393
6059.0 0.65774 0.64808 42.754
6060.0 0.65563 0.6485 46.043
6061.0 0.6451 0.64888 38.051
6062.0 0.64046 0.64866 37.305
6063.0 0.63837 0.64747 51.532
6064.0 0.63101 0.64533 53.351
6065.0 0.61824 0.64275 44.188
6066.0 0.61468 0.64066 51.849
6067.0 0.62729 0.63995 58.509
6068.0 0.64945 0.64094 49.782
6069.0 0.67691 0.64328 43.509
6070.0 0.67391 0.64629 55.474
6071.0 0.64833 0.64916 55.999
6072.0 0.61179 0.65135 46.194
6073.0 0.65791 0.6527 48.794
6074.0 0.66638 0.65329 55.768
6075.0 0.66189 0.65325 48.372
6076.0 0.66599 0.6526 41.536
6077.0 0.63867 0.6513 52.833
6078.0 0.6272 0.64943 52.735
6079.0 0.63466 0.64727 41.359
6080.0 0.63687 0.64515 48.126
6081.0 0.63328 0.64321 55.433
6082.0 0.6341 0.64143 47.827
6083.0 0.6511 0.63986 39.228
6084.0 0.6342 0.63862 48.081
6085.0 0.62743 0.63792 47.518
6086.0 0.63654 0.63793 37.401
6087.0 0.66166 0.63861 44.719
6088.0 0.66167 0.63964 53.056
6089.0 0.65094 0.64054 47.285
6090.0 0.64092 0.64101 40.74
6091.0 0.62349 0.64102 45.08
6092.0 0.59572 0.64082 42.866
6093.0 0.56279 0.64074 33.085
6094.0 0.58055 0.64105 42.222
6095.0 0.58662 0.64181 50.964
6096.0 0.60045 0.6429 46.532
6097.0 0.648 0.64406 43.007
6098.0 0.6212 0.64494 58.253
6099.0 0.61805 0.64516 57.919
6100.0 0.64915 0.64426 42.86
6101.0 0.62338 0.64182 52.149
6102.0 0.61064 0.63796 58.685
6103.0 0.61208 0.6336 49.532
6104.0 0.63549 0.63023 46.041
6105.0 0.60148 0.629 59.519
6106.0 0.59156 0.63004 57.213
6107.0 0.62341 0.63276 41.394
6108.0 0.64965 0.63616 47.569
6109.0 0.65055 0.63937 52.747
6110.0 0.6405 0.64177 44.816
6111.0 0.64283 0.64317 44.96
6112.0 0.64468 0.64375 55.444
6113.0 0.6376 0.64381 51.843
6114.0 0.61801 0.64366 39.399
6115.0 0.61836 0.64344 50.3
6116.0 0.63363 0.64317 54.12
6117.0 0.6524 0.64273 44.371
6118.0 0.64334 0.64194 47.847
6119.0 0.62074 0.64049 59.735
6120.0 0.6124 0.63807 55.298
6121.0 0.63473 0.63464 43.345
6122.0 0.61457 0.63066 58.155
6123.0 0.61833 0.62707 59.814
6124.0 0.63437 0.62485 45.837
6125.0 0.59931 0.62448 51.429
6126.0 0.60267 0.62568 59.733
6127.0 0.62205 0.62757 51.772
6128.0 0.64592 0.62923 43.51
6129.0 0.61715 0.63035 58.233
6130.0 0.60586 0.63166 58.939
6131.0 0.6161 0.63368 45.778
6132.0 0.61491 0.63617 52.983
6133.0 0.622 0.63824 59.862
6134.0 0.63406 0.63873 50.524
6135.0 0.64891 0.63655 46.24
6136.0 0.6389 0.63148 58.861
6137.0 0.63056 0.62476 56.722
6138.0 0.62943 0.61854 43.832
6139.0 0.61398 0.61461 56.085
6140.0 0.59123 0.61332 61.228
6141.0 0.57924 0.61417 50.233
6142.0 0.62918 0.61645 46.876
6143.0 0.64067 0.61971 57.084
6144.0 0.63149 0.62342 52.555
6145.0 0.60529 0.62685 45.236
6146.0 0.63911 0.62936 54.876
6147.0 0.64844 0.63043 56.2
6148.0 0.63728 0.63001 45.431
6149.0 0.64477 0.6286 50.355
6150.0 0.62823 0.62713 59.226
6151.0 0.61357 0.62641 51.819
6152.0 0.6272 0.62663 46.212
6153.0 0.61791 0.62749 60.145
6154.0 0.61214 0.62835 59.264
6155.0 0.61415 0.62863 46.46
6156.0 0.61224 0.62812 57.828
6157.0 0.60585 0.62696 63.319
6158.0 0.60044 0.62527 51.799
6159.0 0.60889 0.62291 51.501
6160.0 0.60576 0.61943 63.267
6161.0 0.59504 0.61445 58.165
6162.0 0.57673 0.60836 48.929
6163.0 0.60173 0.60249 61.445
6164.0 0.61968 0.59847 62.339
6165.0 0.62438 0.59726 48.629
6166.0 0.58822 0.59873 56.807
6167.0 0.60017 0.60176 63.297
6168.0 0.62045 0.60473 52.187
6169.0 0.60693 0.60647 48.459
6170.0 0.60085 0.60697 63.256
6171.0 0.60652 0.60714 60.958
6172.0 0.62527 0.6078 45.242
6173.0 0.59138 0.60937 62.081
6174.0 0.59473 0.61172 66.1
6175.0 0.62034 0.61442 51.619
6176.0 0.62874 0.61694 53.438
6177.0 0.62511 0.61902 63.674
6178.0 0.60948 0.62071 56.471
6179.0 0.57745 0.62214 51.022
6180.0 0.60236 0.62346 61.945
6181.0 0.62154 0.62479 59.327
6182.0 0.62676 0.62619 43.844
6183.0 0.61373 0.62752 53.975
6184.0 0.61374 0.62852 60.215
6185.0 0.62759 0.62888 50.178
6186.0 0.66545 0.62839 48.564
6187.0 0.66007 0.62701 58.289
6188.0 0.64012 0.62485 52.135
6189.0 0.6154 0.62208 42.412
6190.0 0.62495 0.61889 53.655
6191.0 0.61896 0.61565 54.629
6192.0 0.59574 0.61316 44.886
6193.0 0.57197 0.61221 56.372
6194.0 0.58742 0.61306 61.857
6195.0 0.61961 0.61536 49.298
6196.0 0.63966 0.61838 44.796
6197.0 0.63496 0.62122 57.69
6198.0 0.61929 0.6231 55.141
6199.0 0.59547 0.62367 49.68
6200.0 0.58785 0.6232 64.126
6201.0 0.59874 0.62238 64.352
6202.0 0.62452 0.62199 48.352
6203.0 0.63974 0.62241 53.365
6204.0 0.64639 0.62368 60.326
6205.0 0.64241 0.62547 50.686
6206.0 0.61806 0.62736 52.509
6207.0 0.62272 0.62896 64.506
6208.0 0.62251 0.63005 59.179
6209.0 0.60349 0.63049 49.463
6210.0 0.62183 0.6301 61.649
6211.0 0.643 0.6287 61.592
6212.0 0.65931 0.62617 46.885
6213.0 0.61844 0.62268 57.013
6214.0 0.59328 0.6188 65.593
6215.0 0.58082 0.61529 55.791
6216.0 0.58403 0.6127 55.432
6217.0 0.58829 0.61113 68.228
6218.0 0.59575 0.61029 61.666
6219.0 0.60823 0.60974 48.331
6220.0 0.60427 0.60936 56.057
6221.0 0.61575 0.60935 52.414
6222.0 0.64055 0.60996 35.826
6223.0 0.62575 0.61116 42.442
6224.0 0.61689 0.61262 49.863
6225.0 0.61147 0.61393 45.627
6226.0 0.6063 0.61461 50.537
6227.0 0.60824 0.61434 58.14
6228.0 0.60967 0.61284 49.77
6229.0 0.60596 0.61001 41.905
6230.0 0.63653 0.60619 54.859
6231.0 0.62973 0.60223 55.658
6232.0 0.57907 0.59926 49.553
6233.0 0.59738 0.59816 60.838
6234.0 0.60927 0.59914 64.619
6235.0 0.6128 0.60158 50.738
6236.0 0.59535 0.60424 53.746
6237.0 0.59577 0.606 63.269
6238.0 0.59564 0.60623 54.708
6239.0 0.5781 0.60515 52.794
6240.0 0.5823 0.60345 67.21
6241.0 0.59177 0.60187 63.328
6242.0 0.60342 0.60063 48.252
6243.0 0.59866 0.59951 61.609
6244.0 0.58991 0.59821 63.033
6245.0 0.57953 0.59662 48.564
6246.0 0.5814 0.59505 55.462
6247.0 0.59768 0.59413 62.847
6248.0 0.61173 0.5945 52.346
6249.0 0.59455 0.59624 55.233
6250.0 0.56889 0.59867 68.733
