RA,DEC,Z,NVOTE,SPIRAL,ELLIPTICAL,UNCERTAIN,gminusi,vhelio,absmagi
154.5883704204693,14.90900509594863,0.0470771,29,0,0,1,0.8248005,14113.36150175,-19.413361515322215
154.5001670042073,15.04455910511273,0.0473484,23,0,0,1,1.6318998,14194.695206999999,-21.396840216177402
154.4526885241648,14.99668502523944,0.0468434,59,0,1,0,1.375,14043.2999945,-22.253355567707075
154.8360470431041,14.71898841742185,0.046261,29,0,1,0,1.3646002,13868.700842499999,-22.060089053534085
154.5029262362096,14.69366305554036,0.0528381,25,1,0,0,1.1471004,15840.46609425,-20.7717493156372
154.5966003020941,14.85861415913852,0.050342,30,0,1,0,1.0338001,15092.154035,-20.49216616815633
154.5496244491264,15.57058837759185,0.0532718,26,0,0,1,1.3331985,15970.4861015,-20.18800065279722
154.2973119194026,15.6573196457157,0.0287631,36,1,0,0,1.1676998,8622.96165675,-21.006192114359095
154.707634438585,16.27362113961258,0.0289784,32,0,0,1,0.8241005,8687.506982,-19.146485404213465
154.7854849220816,16.26633853182305,0.0437705,40,0,0,1,1.2476006,13122.067621249998,-21.412521492890058
154.6530108325538,16.09997989652788,0.0290338,31,0,0,1,0.72800064,8704.115486499999,-18.627532894886244
155.0365454542835,16.23416990395437,0.0536545,40,0,0,1,1.391799,16085.21669125,-21.74024480492568
154.8433179158494,16.08333946938904,0.0281648,35,0,0,1,0.8878994,8443.595804,-18.213347004401427
154.8858088848008,16.00106983101409,0.0276688,27,0,0,1,0.48900032,8294.898724,-18.462965645332027
155.4471268366891,15.60363969891292,0.0462603,62,0,0,1,1.1362,13868.49098775,-20.56025551350406
155.4596596916442,15.71474110727086,0.0338943,51,0,1,0,1.3755999,10161.25693275,-21.815047211463856
155.3559854867653,16.75570176875599,0.0439582,32,0,0,1,0.6862011,13178.3386735,-19.3833136254689
155.3875645943116,16.39650017339422,0.0217612,39,0,0,1,1.0242996,6523.844551,-18.255227131233248
155.2540309119702,16.3401868707799,0.022194,25,1,0,0,0.7585001,6653.594744999999,-19.231091537961262
155.3395852326231,16.11439175157179,0.0452284,45,1,0,0,1.1160002,13559.135107,-22.376270136062075
155.5696015364155,15.75409709232518,0.0448194,31,0,0,1,1.3488998,13436.5199745,-19.53274411857067
155.555311258336,15.89825555725542,0.0442822,24,0,0,1,1.153801,13275.4714435,-19.668659710689113
155.509404987991,15.58598594842914,0.0456854,35,0,0,1,1.0021992,13696.1402795,-19.30770143058031
155.549095297375,15.56480753064115,0.0458291,31,0,0,1,0.81340027,13739.22046175,-20.3462210490205
155.5464741053953,15.59218904641394,0.0464576,34,0,0,1,0.8153,13927.640048000001,-19.166398081072415
155.4972552999343,15.63540010318785,0.0437108,42,1,0,0,0.86569977,13104.170009,-19.92455711947204
155.4763481656065,15.80351414704219,0.0452126,54,0,0,1,0.8077011,13554.398385499999,-20.197110432297748
155.6188918711904,15.75390829813768,0.0444051,32,0,1,0,1.4130001,13312.315941750001,-22.510378062498447
155.6255201399447,15.88708007539549,0.0447752,34,0,0,1,1.2400007,13423.269146,-20.81110105739505
155.6651222042675,15.68105135731593,0.045785,34,0,0,1,0.82019997,13725.9996125,-20.371029836520997
155.6592821441263,15.72850372201628,0.0432872,24,0,0,1,1.2542,12977.177905999999,-20.84511079936368
155.6837489806049,15.80255724014544,0.0449791,35,0,0,1,0.9286995,13484.39683675,-19.34416722672529
155.6747667930975,15.5810771456458,0.0425356,23,1,0,0,1.0064993,12751.853863,-21.143376038400646
155.6713919856065,15.93942272238768,0.0444906,53,0,1,0,1.1610003,13337.948200499999,-21.95645536706371
155.7605655306237,15.65036181045022,0.0435645,41,1,0,0,1.3470001,13060.31036625,-21.87277761634344
156.0874782741984,15.75394836376988,0.0448046,33,1,0,0,1.2480001,13432.0830455,-21.99942654641005
155.4179513765969,16.39505813319022,0.0345521,25,0,0,1,1.0368004,10358.46043925,-20.117085788433016
156.0357161319691,16.74189207096208,0.0185751,25,1,0,0,1.1883001,5568.67566675,-21.5552694669885
156.0874237683461,16.20489322435513,0.0456953,18,1,0,0,1.0383997,13699.10822525,-20.98937101022127
156.3956224071852,16.74147804802917,0.0343788,55,1,0,0,0.7434006,10306.506399,-20.02226761793775
156.5637018960672,16.32015570296382,0.0334792,28,0,0,1,0.8696995,10036.813066,-20.027288591688865
156.5426884814484,16.33140946788031,0.0337083,29,0,0,1,0.5922985,10105.49552775,-18.649098789551182
156.8237951238204,16.46728543334146,0.0411486,28,0,1,0,1.2337999,12336.0416655,-21.934189139130993
156.7647918782406,15.97990935679451,0.0347972,54,0,0,1,0.7352009,10431.939581,-18.425535402182994
156.7664563287858,16.01792384073579,0.0322931,27,1,0,0,1.1763,9681.229181749999,-21.72786206641237
156.7283279487305,16.12338744212107,0.0335729,29,0,1,0,1.3991995,10064.90362325,-22.49515809236931
156.9657726532473,16.15206445719236,0.0187641,24,1,0,0,0.6420994,5625.3364492499995,-19.963252038016833
157.8320355086825,16.69075577627624,0.0407337,55,0,0,1,0.42000008,12211.65775725,-19.304282503346144
157.7364079261455,16.6544263019863,0.0203115,59,0,0,1,0.0814991,6089.23536375,-17.224324031757135
157.0338582912733,16.50544760012218,0.0549019,38,0,0,1,1.3021002,16459.17785575,-21.047950065154623
157.0339178583759,16.53563687774407,0.0547754,25,0,0,1,1.2873001,16421.2541045,-22.0522412135019
156.9510208997149,17.13244590021624,0.0421079,23,1,0,0,1.5774012,12623.632610749999,-20.762831473672904
156.8445921361897,16.95711817686293,0.0349801,56,0,0,1,0.5799999,10486.77162925,-18.56731884308823
157.3528693603609,17.37627884333833,0.0322377,35,0,0,1,1.1699009,9664.62067725,-18.367134229349446
157.3386500701713,17.51631709991231,0.0544519,44,0,0,1,1.3710003,16324.271230749999,-21.610478851344297
157.0405795402224,17.41678529204541,0.0420869,66,0,0,1,0.68179893,12617.33696825,-20.2761477779975
157.0248195659859,17.46664697377987,0.0423827,27,1,0,0,0.6875,12706.01558975,-21.35185633318507
156.5985657456112,17.04549454126387,0.0443838,32,0,1,0,1.4327011,13305.9303615,-20.867835739352607
156.6691988728726,16.36168140337625,0.0341094,40,0,0,1,1.0886002,10225.7422995,-18.97368363444012
156.6699835695871,17.00933466051784,0.0338141,56,0,0,1,0.8036003,10137.21357425,-19.74740302939223
156.5985874330067,17.17060823192153,0.0443226,58,1,0,0,0.7151003,13287.5830605,-20.307339584470277
156.5141081235273,17.16442415761425,0.0448433,32,0,0,1,0.51110077,13443.685015250001,-19.64930206459956
156.3663265785565,16.88022947835768,0.0446005,29,0,0,1,1.1917992,13370.89539625,-19.48621244833101
156.4948860186189,16.60385746806488,0.0453158,32,0,0,1,1.0484009,13585.3369715,-19.235462766809334
156.4934398706365,17.06740747911584,0.0453533,35,0,1,0,1.3303995,13596.57919025,-21.25355822119696
156.1114653466375,16.59376513922726,0.0438349,23,0,1,0,1.2742996,13141.374258250002,-20.516613751533413
156.3240286102086,17.13917655642682,0.0446031,31,1,0,0,1.1685,13371.67485675,-22.418738781055865
156.2276081531473,16.79305355178507,0.0450782,31,1,0,0,0.8381996,13514.1062735,-20.317846931347347
156.112354172784,17.142411773827,0.0354177,32,0,0,1,1.2194996,10617.96082725,-19.929815148108503
156.3065218029385,17.22992541316207,0.0453614,72,0,0,1,1.2810993,13599.007509500001,-19.184145629891198
155.9947030039272,17.10028328469188,0.0355619,22,0,0,1,0.62400055,10661.19090575,-19.81613773544703
156.0380783504541,17.05834327700299,0.0441229,39,1,0,0,1.1736994,13227.71449825,-22.309333498757432
156.0731430425435,17.00078078160658,0.0440757,34,0,1,0,1.3129997,13213.564292250001,-21.547809249919112
156.0509497318588,16.60401706639497,0.0442007,56,0,0,1,1.4845991,13251.03835475,-20.32535934593733
155.9332006115509,17.02660014950444,0.0453812,31,0,0,1,1.1669006,13604.943400999999,-20.604093884385684
155.9363423051256,17.38303205839174,0.0422672,20,0,0,1,0.8706989,12671.389556,-20.105031540979176
156.4584091122522,18.69196236042904,0.0431038,30,0,0,1,1.2507,12922.1959615,-19.674191825460298
156.4361879663635,18.50622949793194,0.0433605,34,0,0,1,0.73480034,12999.152696250001,-20.28698473031332
156.2730721128347,18.97433779746211,0.0424112,49,0,0,1,1.3097,12714.559676,-19.8967168009074
155.5447963866245,18.20252133627412,0.0425966,32,0,0,1,1.0442009,12770.1412055,-19.368888565932195
155.734015736127,17.8040083758521,0.0428893,20,0,0,1,0.7614002,12857.89047025,-19.763557567194063
155.6755779800178,17.72969660264048,0.0431689,26,0,1,0,1.4425001,12941.71245325,-21.662668871086794
155.7913712077438,17.78890636776486,0.0434683,34,0,0,1,0.9246998,13031.470327750001,-19.836476409091148
155.5716465705148,17.88183560590793,0.0254525,56,0,0,1,1.6169996,7630.4686062499995,-20.68126628425049
155.7327802844312,17.88251967650535,0.033024,49,1,0,0,0.5396004,9900.34752,-18.985361255263264
155.5525445979587,17.85963137121126,0.0262535,33,0,0,1,1.3231001,7870.602398749999,-20.979649231447773
156.5912995682356,18.45188753813479,0.0419654,56,1,0,0,0.6748991,12580.9121795,-20.30207073615739
155.8149351783214,18.13014565080707,0.0393305,32,0,0,1,0.6970005,11790.988921249998,-21.07986132114555
156.2715872726809,18.32013642944076,0.0439679,31,0,0,1,1.4716015,13181.24666075,-19.855092863902208
156.780481450531,18.69366285245511,0.0352709,33,1,0,0,1.2737999,10573.95128825,-21.911696120831976
156.7211460561808,18.8373284979764,0.0459698,59,1,0,0,0.5419998,13781.4012665,-21.335976461288382
156.7268046030864,18.102964898431,0.044309,21,0,0,1,0.9748001,13283.5058825,-19.966573850297735
157.0281583498194,18.90098245779395,0.0272531,67,0,0,1,0.64909935,8170.27498175,-19.430493163109205
156.8093166806497,18.08291065026319,0.0416871,33,0,1,0,1.2319002,12497.47992675,-22.5622223505501
156.8172178833827,18.06509675158464,0.0439298,23,0,1,0,1.2531996,13169.8245665,-21.637609410286956
156.8239214659455,17.9594062794176,0.0418823,25,0,0,1,0.9234009,12555.99942275,-20.172466110115316
157.0490008755175,17.97820500327619,0.0424675,62,0,0,1,1.2535,12731.43799375,-20.730097123542023
157.1388922605056,18.7538931564868,0.0273783,58,0,0,1,0.9897003,8207.80900275,-18.663345441159436
158.0051167324733,18.1605247595176,0.0545265,25,0,0,1,1.174799,16346.63575125,-21.39945202007864
157.8314512873695,18.34093998152239,0.0417672,60,0,0,1,0.8667011,12521.493305999998,-19.165590034602488
157.8048636358362,18.12717534665182,0.0544273,46,0,1,0,1.2589998,16316.89633525,-21.180697983802993
158.453076804618,18.20506315748508,0.052734,25,0,0,1,1.2078991,15809.257695,-20.213166619333755
159.0916302243712,15.35183302390272,0.0224133,43,0,0,1,0.5674,6719.33924025,-18.446943573423795
159.1530183159238,15.49333521360684,0.0520105,72,0,0,1,1.3598995,15592.35782125,-20.60736824733955
158.7366211869642,15.47696790803345,0.0205392,33,1,0,0,0.63759995,6157.498116,-19.813831653121582
158.129114745488,14.65064792990011,0.0105366,25,0,0,1,0.5412998,3158.7936555,-17.59401645292943
157.8709519799373,14.76785795986545,0.0329866,66,0,0,1,0.66209984,9889.135280499999,-19.572900800712127
158.0699098984508,15.62170769232247,0.0106477,63,0,0,1,0.4326992,3192.10060225,-16.338992458269374
157.8209053473107,15.40398168468383,0.0203536,38,1,0,0,0.65259933,6101.856628,-18.054320710683534
157.5931547303764,15.25507461154862,0.0190286,45,0,0,1,1.0334015,5704.6315655,-17.848647070929808
157.4243016486559,15.64685578402543,0.0512947,54,1,0,0,0.9885006,15377.76634975,-21.498576461915363
157.3136712684813,14.64836585586659,0.0303925,29,0,0,1,0.4998989,9111.44355625,-18.27804648415767
156.6811611388035,15.62349925085879,0.0520489,40,0,0,1,1.1785011,15603.86985325,-20.089771509580366
156.7350195165981,14.92827491446432,0.0300358,24,0,0,1,1.1996994,9004.5075715,-19.512010062078588
156.4070499707598,15.52176251178043,0.0339024,25,0,0,1,0.5415001,10163.685252,-18.95836546155249
156.8861187529454,16.95262071278265,0.0346655,48,0,0,1,1.1160994,10392.45690875,-21.423400949845373
156.4027566331777,16.3226869723524,0.0548699,33,1,0,0,1.2451,16449.58449575,-21.488584289851687
156.4238528297732,16.17453117914237,0.0109501,36,0,0,1,0.566,3282.75785425,-16.978504872399682
156.5751893639548,16.00816829523677,0.0413011,30,0,0,1,1.2790995,12381.76002175,-20.463521275722243
156.9545722227628,16.99832337745864,0.0543739,31,0,1,0,1.2980995,16300.887415750001,-21.023565764858596
156.938270469411,16.82276705962935,0.0417778,51,0,0,1,0.67549896,12524.6711065,-19.508342290498213
156.7976262498961,16.06645334761615,0.0339177,44,0,1,0,0.9368,10168.27207725,-19.315845841791017
156.7240020034502,16.13341389748982,0.0338069,32,0,0,1,1.1056995,10135.05506825,-19.368240354523472
156.8114055716099,16.04920067623727,0.0338042,27,0,1,0,1.3007994,10134.2456285,-22.423266545295313
156.7710740076641,16.07155067943242,0.0336919,28,0,1,0,1.1570005,10100.57893075,-21.283141463394415
157.3091270498609,16.38841643655237,0.0547932,25,1,0,0,1.0439997,16426.590411,-21.1954466716262
157.4652811484644,16.02982621478026,0.0534756,28,0,0,1,0.86040115,16031.583813,-19.77309151891503
157.4553881323311,16.18098135138547,0.010891,34,0,0,1,0.22739983,3265.0401174999997,-18.478252640931302
157.9981820361603,16.32013061681726,0.0522002,69,0,0,1,0.7208996,15649.2284585,-20.486875042587215
158.1312870967924,16.62834215446533,0.0367592,61,0,0,1,1.1575012,11020.132466,-19.329144283488034
158.3968490603397,16.51867075570863,0.0518267,31,0,0,1,0.6976013,15537.25595975,-20.649481758662887
159.0222841918401,16.50573206883681,0.0313033,28,0,0,1,1.2518005,9384.49456525,-21.0997638511083
160.1243389247301,17.5078199203088,0.0311158,25,0,0,1,0.5093994,9328.283471499999,-18.243717679043954
160.3099210513101,18.16832636808019,0.0307354,28,1,0,0,0.81060123,9214.2424045,-19.771607885595046
160.2604427823134,18.00572225493733,0.020651,48,0,0,1,0.39900017,6191.0149175,-17.83711887219613
159.9616326252623,18.16251545743543,0.0205922,36,0,0,1,0.51860046,6173.387118500001,-18.420727057858663
159.3556353427788,18.06784759065427,0.0207454,37,1,0,0,0.5954008,6219.3153295,-20.345122784712444
159.065371246298,17.8685557666726,0.0462754,29,0,0,1,0.94459915,13873.0178545,-21.01956424064504
159.0393865459209,18.10298704681672,0.0541049,56,0,0,1,0.7982998,16220.24323325,-19.46909707302558
158.7222279045572,17.75943065403607,0.0295384,46,1,0,0,0.9257002,8855.390782,-20.313248497907438
158.5906236087018,17.9649137006684,0.0288061,64,0,0,1,1.2936001,8635.85273425,-20.974835720599486
158.5882968650812,17.4462709448917,0.0492353,64,0,0,1,0.9470997,14760.37367525,-21.767196192032316
157.7314853654349,18.02355007963263,0.054699,46,0,0,1,1.1284008,16398.3499575,-20.317710686516286
157.9648428747008,19.07781610639019,0.0455301,39,0,0,1,0.6275997,13649.582504249998,-19.59080602623954
158.0597489299884,19.03857946553333,0.0454496,67,0,1,0,1.2265997,13625.449208,-20.808064139409083
157.7767736284836,18.2919539984805,0.0546394,60,0,0,1,0.7644005,16380.482324499999,-20.008643608625704
158.4561470834786,18.88051714973403,0.054524,61,0,0,1,1.3431997,16345.88627,-21.82525196299541
159.3071155572565,19.21362284957614,0.0478378,33,0,0,1,0.8286991,14341.4136565,-19.5081703725972
159.8551837482972,18.71133376480936,0.0418554,24,0,0,1,0.62400055,12547.935004500001,-19.3819703302497
159.8945225121668,18.64969308555532,0.0287075,31,0,0,1,1.5009003,8606.29319375,-21.00629064343486
160.0367672075265,18.78812669992501,0.0298006,34,0,0,1,1.1401997,8933.9963755,-20.130238766458582
160.3536423087654,15.45480729767847,0.0504227,54,0,0,1,0.8927002,15116.34728975,-19.516344782599056
160.204250685747,15.16479631454175,0.0535774,23,0,0,1,0.9227009,16062.1026895,-21.000422158391224
159.4140043226379,15.4581915859827,0.0505074,55,0,0,1,1.3122005,15141.7397145,-21.874088633196052
159.5735336839933,14.7609974363888,0.0208763,57,0,0,1,0.5440006,6258.55816775,-18.229880837525982
159.1455359041445,15.7082450820923,0.0323163,32,0,0,1,0.6821003,9688.18436775,-18.824122348206267
159.0043013733161,14.95648471447571,0.0505143,35,0,1,0,1.3212004,15143.80828275,-22.363685039864706
159.1342896126676,14.83854912938624,0.0383057,33,0,0,1,0.6751995,11483.76156725,-19.400129761302914
159.0893397593783,15.16828725035191,0.0501253,41,0,0,1,0.69320107,15027.189000249999,-20.262398909441764
158.1981776911427,15.86083519721707,0.0192561,31,1,0,0,0.95580006,5772.8343592500005,-21.12455563900746
158.3228073608805,16.35934715253995,0.0521415,41,0,0,1,1.3823004,15631.63063875,-21.535030909680273
158.3213073767707,16.40705161880953,0.0450576,34,1,0,0,1.2734003,13507.930548,-21.424653907199172
159.4083448824764,16.85864583693487,0.0217291,58,0,0,1,0.41459846,6514.22121175,-17.672521423732313
159.334446929323,17.03115533026283,0.0313681,27,0,0,1,1.3945999,9403.92111925,-21.806854782411207
159.3060460004574,17.10645893169708,0.0304396,32,0,1,0,1.2705002,9125.563783,-21.318208494002626
159.0171569082634,15.98720289309214,0.0522725,27,0,0,1,1.2814999,15670.90345625,-20.21148014308372
159.8272934066047,17.1881487242563,0.0374104,25,0,0,1,1.1173,11215.357342000001,-19.298874450013244
181.6320627671464,16.60093415972849,0.0541616,25,0,0,1,0.56949997,16237.241467999998,-19.344370698172057
181.7150457289995,16.99204458932152,0.0225777,28,0,0,1,0.7358999,6768.625127249999,-19.55991234720595
180.707326269924,16.59316357547945,0.0228314,28,0,0,1,0.17019844,6844.6824845,-17.59287598811828
180.8353544943614,16.51005510837588,0.0231731,24,1,0,0,0.7203007,6947.12158175,-21.298134288471168
180.8638563867434,16.4856898584015,0.0134834,27,1,0,0,0.9420996,4042.2221944999997,-20.55541058482914
181.3726226871353,17.01680676995106,0.0256387,57,0,0,1,0.48740005,7686.28996975,-18.29919347568817
181.0707167590157,17.24346692940606,0.0140648,33,0,0,1,0.54850006,4216.521554,-18.20018188268724
180.6653544190774,16.40235420981215,0.023478,22,0,0,1,1.2928,7038.528315,-19.874619572547857
180.6068306837249,17.19213808139376,0.048709,67,0,1,0,1.1985998,14602.592882500001,-21.803059604186778
180.2800419528455,16.36925121136984,0.0501072,62,0,0,1,1.0218,15021.762756,-21.13731465674963
180.457285491472,16.53025287817486,0.0218571,43,1,0,0,0.7468996,6552.594651750001,-20.62717663391711
180.08273258375,16.78864792402246,0.0509143,54,0,0,1,0.5997982,15263.725282750001,-19.68221336846478
180.1019679495523,16.84650953976476,0.0226039,52,0,0,1,0.8477993,6776.4796907499995,-17.899030093320945
180.1439494598839,17.06083246109057,0.0487364,28,0,1,0,1.2740002,14610.807197,-20.46318007417277
180.0368721891441,16.47072330057206,0.043674,32,0,1,0,1.3043003,13093.137644999999,-21.084828031201738
180.0868328116463,16.68146525184263,0.0433976,31,0,0,1,0.87870026,13010.274998,-19.443241757409226
179.8580545971965,16.88515860761775,0.0509523,34,0,0,1,0.90289974,15275.11739775,-20.737732258523536
180.0193486571375,17.44971619624927,0.0493791,49,0,0,1,0.94179916,14803.483836750002,-19.803129243312327
180.2105668132595,17.65547329873452,0.0228641,29,1,0,0,0.46030045,6854.48569925,-18.872783984132234
180.1164906431669,17.72739184405733,0.0232507,26,0,0,1,0.69489956,6970.38547975,-19.572393970803553
180.7849600458437,18.54231397196942,0.0512449,49,0,0,1,0.61839867,15362.836683250001,-19.365567811678517
180.4346590607835,17.89884377066811,0.0229846,52,1,0,0,1.0915003,6890.6106955000005,-21.240998259641657
180.5198686042761,17.91320625874418,0.0227291,38,0,0,1,1.1800995,6814.01371175,-20.524324727216737
180.5226991425727,17.82322218210833,0.0229403,24,0,1,0,1.2167997,6877.32988775,-21.83370896046324
180.5358261931943,17.55168833059211,0.0490994,32,0,0,1,1.2832994,14719.6318745,-20.65679449357924
180.5348636420146,17.69021462927737,0.0218768,34,1,0,0,1.1072998,6558.500564,-20.4633328253681
180.7814739319961,17.94065055529146,0.0162149,32,0,0,1,0.4456997,4861.10540825,-16.983585153780844
181.3465263772354,17.88598827270428,0.0146173,36,1,0,0,0.85809994,4382.15691025,-21.03694932136075
182.3646345488753,17.96117830652167,0.0251742,57,0,0,1,0.66150093,7547.036353500001,-18.155192317955844
184.6521402713023,16.97422981635772,0.0228519,30,0,0,1,0.5877991,6850.82823075,-18.738326130266515
183.287658282088,16.29698131496306,0.0254093,66,1,0,0,0.96119976,7617.51757025,-21.550277295460532
183.1478307627756,16.43096486606481,0.0238617,69,1,0,0,0.8210001,7153.55869725,-20.036920978265144
183.5528559104266,17.13655181432716,0.0281372,27,0,0,1,0.6107006,8435.321531,-18.020118867217533
183.3456283986342,16.95782019341724,0.0283718,63,0,0,1,1.3148003,8505.652851499999,-21.492748308551526
183.0686110522416,17.24661434777536,0.0283903,51,0,0,1,0.6913986,8511.19901275,-18.26526285912648
183.0609849558147,17.28272137855434,0.0256487,32,0,0,1,0.9701004,7689.28789475,-19.618340508811215
183.024294089307,16.7616278085948,0.0282866,61,0,0,1,0.9889002,8480.1105305,-20.148217308099923
182.3377311110598,17.46778541745163,0.044339,40,0,0,1,0.83260155,13292.4996575,-20.060542356486863
181.789810425348,16.99558182189276,0.0222251,46,1,0,0,1.1472998,6662.91829175,-21.549032646314288
182.0960387395119,17.33026461631377,0.0224198,67,1,0,0,0.8746004,6721.2878915,-20.01007226930576
182.5224884795681,18.34139030738848,0.0377999,38,0,0,1,0.89170074,11332.12652075,-20.392467134252733
182.0314185540627,18.00875476979694,0.0227894,28,0,0,1,0.56019974,6832.091199500001,-17.58847718678777
182.0440061283031,18.14231325019415,0.0489593,27,0,0,1,0.8456001,14677.630945249999,-20.138290029859398
181.9082948447347,18.2064828907062,0.0443961,30,1,0,0,0.93099976,13309.61780925,-21.08783783798009
182.865525967122,18.32248057359347,0.0254565,31,0,0,1,0.60630035,7631.66777625,-18.081806452701578
182.6579974983651,17.87019522011742,0.0230214,35,0,0,1,0.5816002,6901.6430595,-20.68437256137443
182.6751870023035,17.88764344190129,0.0239748,61,1,0,0,1.1138992,7187.465229,-21.315188685684106
182.636972364008,17.86829927159771,0.0240036,25,0,0,1,0.6916008,7196.099253,-19.008794657078546
182.5210383338563,17.6251890364867,0.0253375,72,0,1,0,1.1987009,7595.99246875,-20.133732209089565
182.7711080478735,17.94147957416994,0.023335,31,0,0,1,0.7201004,6995.657987500001,-18.875752635735523
182.812718632935,17.88821364728671,0.0234254,55,1,0,0,0.73620033,7022.7592294999995,-21.148248761451782
183.1203824677706,17.9721219115377,0.0225663,33,0,0,1,0.7138996,6765.207492750001,-19.375415489831745
183.0398556768833,17.75700474793673,0.0233364,55,0,0,1,1.1251001,6996.077697,-22.70228271402813
183.5031436702246,18.07881383703059,0.0336945,31,0,0,1,1.0871992,10101.35839125,-20.87070851192903
184.0644190093633,17.80122738428204,0.0296487,19,1,0,0,0.94400024,8888.45789475,-20.96664185152617
184.0882402932315,17.7692298964552,0.0303507,39,0,1,0,1.3155994,9098.91222975,-20.624457483822937
184.0099900967962,17.53108017074534,0.0253705,32,0,0,1,0.6374998,7605.88562125,-19.912558555225772
184.176356928218,18.37818937877333,0.0300344,39,0,1,0,1.2171993,9004.087862,-20.875308350738536
186.2376730089352,16.68613841532601,0.0454209,57,1,0,0,0.8625002,13616.84516325,-20.886792548927986
185.8076040937482,16.28561457114852,0.0259904,79,0,0,1,0.39660072,7791.726992,-18.94777777087134
186.0191916416512,16.32750942746702,0.0233034,26,0,0,1,1.2287998,6986.1845445,-20.585010223656404
185.7545843551607,16.5347543661278,0.0233615,74,1,0,0,0.6277008,7003.60248875,-19.162217629383697
185.4446195371764,16.33137606539707,0.0445174,28,1,0,0,1.2080002,13345.9826395,-21.667162236048675
185.3189564707008,17.19118915462462,0.0308356,25,0,0,1,0.7322006,9244.281613000001,-18.959275721030025
185.1757012764991,17.10695444294718,0.0305744,27,0,0,1,0.5706005,9165.975812,-18.020803343359013
185.0596866873584,17.34667733336989,0.0306499,31,1,0,0,0.91139984,9188.61014575,-22.16075862313106
185.1590720761421,17.04508467780091,0.025514,24,0,0,1,1.2605991,7648.905844999999,-18.67650562705913
184.8475075679759,16.97859823997068,0.0442587,32,0,0,1,1.0297003,13268.426319749999,-20.565406659718306
184.7748944820943,16.97076401830553,0.0442836,28,0,0,1,1.2347994,13275.891153,-21.723528395168252
184.3218654467067,16.37159534724347,0.0230304,32,1,0,0,0.849,6904.341192,-20.87992059962758
184.5095023391061,18.32826634493587,0.0321057,61,0,0,1,0.87839985,9625.04806725,-20.711724110833337
184.4467846646802,18.42472316467181,0.0447357,67,0,0,1,0.86880016,13411.427342250001,-20.20918514421644
184.2086995281044,18.16199234724138,0.0301136,30,0,0,1,0.42000008,9027.831428,-18.625726413520155
184.0120647465755,17.92636413375017,0.0377711,28,1,0,0,0.8267994,11323.492496750001,-20.767511491746248
183.9952618169537,17.62964089484734,0.0224705,38,0,0,1,0.7859001,6736.48737125,-17.641776863309865
184.5502746185863,18.09298875159556,0.0252615,52,0,0,1,0.66669846,7573.2082387499995,-18.849210150889704
184.8524945197759,18.0708126063965,0.0443666,65,1,0,0,0.92389965,13300.7739305,-21.498294040730123
185.1841468624851,17.53237155090399,0.0442702,43,0,0,1,1.1342993,13271.873933500001,-20.933471118133312
185.3650631075348,18.10679719036264,0.0307356,62,0,0,1,0.5643997,9214.302362999999,-18.763421370209002
186.5922882007397,17.71906355738775,0.044908,31,0,0,1,0.901701,13463.08159,-19.602231395196682
186.5987363901822,17.65368759857144,0.0448737,25,0,0,1,1.2507992,13452.79870725,-19.700372336047344
188.110522233131,16.25783958208351,0.0509671,23,0,0,1,0.5774002,15279.55432675,-20.840263010351677
187.7755504669667,16.55316511727818,0.0454179,63,0,0,1,0.4842987,13615.945785749998,-19.204848278565166
188.2721680617139,17.40311019462782,0.0266966,35,1,0,0,0.8493004,8003.4404555,-21.31039316966205
187.3557063266108,16.69455353732571,0.031254,33,0,0,1,0.63010025,9369.714795,-18.76724161819378
187.2987908732801,17.11284210761928,0.0451213,39,0,0,1,0.47839928,13527.02733025,-19.241322189714495
187.1719068473956,17.19725460859761,0.0447746,32,0,0,1,1.1675987,13423.089270499999,-19.000571813913815
186.7349237286243,16.80017648151633,0.0446605,57,0,0,1,0.6636982,13388.88294625,-19.712430742231433
186.7782997045028,16.59132873880381,0.0257742,41,0,0,1,0.8560009,7726.9118535,-19.961439194528346
186.6278774002654,16.63384270449449,0.044887,31,0,1,0,1.3062,13456.7859475,-22.53691614448769
186.4359522308732,16.85798434285622,0.0514533,68,1,0,0,0.82870007,15425.31344025,-21.441879891684223
186.4426535630924,16.63545045191634,0.0257788,33,0,0,1,0.6800995,7728.2908990000005,-19.07292690608402
186.6026793402431,17.64493300216355,0.0454624,28,0,0,1,1.3923006,13629.286552,-21.577375252472798
186.943652283803,18.53896525332368,0.0467284,55,0,0,1,0.5420008,14008.823857000001,-20.92061786635235
186.7407496140008,18.03944883830016,0.0449884,26,1,0,0,1.0832996,13487.184906999999,-20.882016405472754
187.1456330553073,18.59015511175733,0.0235497,32,0,1,0,1.2116995,7060.02343725,-19.544240129342903
187.0741035407792,18.3366906230477,0.0430994,28,0,0,1,0.9873009,12920.876874500002,-19.69497006049845
186.8086823703055,17.57409531236095,0.0453443,59,0,0,1,1.033699,13593.881057749999,-20.48772733422549
187.7094993041109,18.14564597123343,0.0230962,30,0,0,1,0.30410004,6924.0675385,-17.58841687814612
189.8993878493657,16.58782064276857,0.0259894,70,0,0,1,0.67569923,7791.4271995,-19.840494551361253
188.4652362609214,16.89444007334301,0.026097,68,0,0,1,0.71899986,7823.6848725,-18.714167483490534
